season,week,game_id,home_team,away_team,vegas_spread,vegas_total,home_moneyline,away_moneyline,home_implied_prob
2022,8,17998,JAX,DEN,-1.0,40.5,-120.0,-101.0,0.5205006473888649
2022,8,18119,TB,BAL,-2.0,46.5,-130.0,110.0,0.5427435387673957
2022,8,18120,ATL,CAR,-4.0,41.0,-206.0,171.0,0.6459398792030175
2022,8,18121,DAL,CHI,-9.5,42.5,-439.0,345.0,0.7837555916631562
2022,8,18122,DET,MIA,3.5,52.0,161.0,-192.0,0.3681662295743393
2022,8,18123,MIN,ARI,-4.0,48.5,-199.0,165.0,0.6381678465541235
2022,8,18124,NO,LV,1.0,48.5,102.0,-122.0,0.4739134147382802
2022,8,18125,NYJ,NE,3.0,40.0,136.0,-163.0,0.4060647233201581
2022,8,18126,PHI,PIT,-11.5,43.0,-558.0,415.0,0.8136874592972224
2022,8,18127,HOU,TEN,1.0,39.5,-101.0,-118.0,0.4814150778380269
2022,8,18128,IND,WAS,-2.5,40.0,-153.0,127.0,0.5785510819409971
2022,8,18129,LAR,SF,-1.0,42.0,-115.0,-104.0,0.5120034919249236
2022,8,18130,SEA,NYG,-3.5,44.5,-176.0,146.0,0.6106973595125254
2022,8,18131,BUF,GB,-10.5,47.0,-498.0,380.0,0.7998929192879133
2022,8,18132,CLE,CIN,3.5,45.0,144.0,-172.0,0.39324543141337037
